"SkyRefNumber","marketingtag"
"108253500004","CGA DATA MAY2015_Hotel"
"101309000004","CGA DATA MAY2015_Sports/Leisure Centres"
"100725300004","CGA DATA MAY2015_Golf Club"
"109711500004","CGA DATA MAY2015_Golf Club"
"129487300004","CGA DATA MAY2015_Hotel"
"120951100004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"109849700004","CGA DATA MAY2015_Hotel"
"111937100004","CGA DATA MAY2015_Rural Character"
"124369700004","CGA DATA MAY2015_Golf Club"
"135347400004","CGA DATA MAY2015_Circuit Bar - Traditional Town"
"120514000004","CGA DATA MAY2015_Hotel"
"116272700004","CGA DATA MAY2015_Rural Character"
"104480100004","CGA DATA MAY2015_Golf Club"
"181400101135","CGA DATA MAY2015_Community/Wet Led/Local"
"103604000004","CGA DATA MAY2015_Community/Wet Led/Local"
"130841100004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"107890200004","CGA DATA MAY2015_Community/Wet Led/Local"
"125992100004","CGA DATA MAY2015_Hotel"
"125658300004","CGA DATA MAY2015_Golf Club"
"129550800004","CGA DATA MAY2015_Community/Wet Led/Local"
"123946000004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"131778400004","CGA DATA MAY2015_Golf Club"
"103096600004","CGA DATA MAY2015_Hotel"
"126403800004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"101886600004","CGA DATA MAY2015_Registered Sports & Social Club"
"119462700004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"141312200004","CGA DATA MAY2015_Hotel"
"102817900004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"117682700004","CGA DATA MAY2015_Hotel"
"137372300004","CGA DATA MAY2015_Community/Wet Led/Local"
"109153900004","CGA DATA MAY2015_Golf Club"
"112675400004","CGA DATA MAY2015_Dry Led"
"121634300004","CGA DATA MAY2015_Football Club"
"121505400004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"123886900004","CGA DATA MAY2015_Hotel"
"120925500004","CGA DATA MAY2015_Cricket Club"
"111746100004","CGA DATA MAY2015_Community/Wet Led/Local"
"116875200004","CGA DATA MAY2015_Football Club"
"137281200004","CGA DATA MAY2015_Football Club"
"126157500004","CGA DATA MAY2015_Cricket Club"
"122385100004","CGA DATA MAY2015_Cricket Club"
"126953500004","CGA DATA MAY2015_Hotel"
"106797100004","CGA DATA MAY2015_Cricket Club"
"134275600004","CGA DATA MAY2015_Golf Club"
"121242900004","CGA DATA MAY2015_Holiday"
"136928600004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"119615900004","CGA DATA MAY2015_Community/Wet Led/Local"
"102078200004","CGA DATA MAY2015_Rugby Club"
"110682800004","CGA DATA MAY2015_Political (Registered) Club"
"115599100004","CGA DATA MAY2015_Football Club"
"101101300004","CGA DATA MAY2015_Cricket Club"
"126956000004","CGA DATA MAY2015_Registered Sports & Social Club"
"103078400004","CGA DATA MAY2015_Golf Club"
"137167900004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"116849800004","CGA DATA MAY2015_Registered Sports Club"
"134697900004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"101464700004","CGA DATA MAY2015_Cricket Club"
"133650000004","CGA DATA MAY2015_Football Club"
"124991500004","CGA DATA MAY2015_Registered Social club"
"121110700004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"124025900004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"129916900004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"122061000004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"101877400004","CGA DATA MAY2015_Hotel"
"129022000004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"131678700004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"118873500004","CGA DATA MAY2015_Sports/Leisure Centres"
"111064600004","CGA DATA MAY2015_Hotel"
"121242100004","CGA DATA MAY2015_Other Sports Club"
"103110800004","CGA DATA MAY2015_Hotel"
"182282700004","CGA DATA MAY2015_Registered Sports Club"
"118619300004","CGA DATA MAY2015_Registered Sports & Social Club"
"121586200004","CGA DATA MAY2015_Sports/Leisure Centres"
"141439900004","CGA DATA MAY2015_Sports/Leisure Centres"
"115144200004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"137294600004","CGA DATA MAY2015_Football Club"
"121087400004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"129467700004","CGA DATA MAY2015_Community/Wet Led/Local"
"115011600004","CGA DATA MAY2015_Rugby Club"
"118357900004","CGA DATA MAY2015_Rural Character"
"125273700004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"131565600004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"134160700004","CGA DATA MAY2015_Registered Sports Club"
"104374100004","CGA DATA MAY2015_Football Club"
"121107800004","CGA DATA MAY2015_Hotel"
"105063500004","CGA DATA MAY2015_Sports/Leisure Centres"
"108117500004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"121109100004","CGA DATA MAY2015_Football Club"
"121896000004","CGA DATA MAY2015_Hotel"
"121654800004","CGA DATA MAY2015_Golf Club"
"184315900004","CGA DATA MAY2015_Dry Led"
"113623500004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"126961300004","CGA DATA MAY2015_Registered Sports Club"
"181361900005","CGA DATA MAY2015_Holiday"
"105473900004","CGA DATA MAY2015_Sports/Leisure Centres"
"142670000004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"103546200004","CGA DATA MAY2015_Rugby Club"
"142371100004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"108197200004","CGA DATA MAY2015_Rugby Club"
"125820800004","CGA DATA MAY2015_Sports/Leisure Centres"
"104596500004","CGA DATA MAY2015_Dry Led"
"114398100004","CGA DATA MAY2015_Hotel"
"103396500004","CGA DATA MAY2015_Community/Wet Led/Local"
"107509200004","CGA DATA MAY2015_Community/Wet Led/Local"
"100738800004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"117445200004","CGA DATA MAY2015_Hotel"
"128958600004","CGA DATA MAY2015_Community/Wet Led/Local"
"113966700004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"102297200004","CGA DATA MAY2015_Golf Club"
"184380000004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"122508300004","CGA DATA MAY2015_Rural Character"
"101838400004","CGA DATA MAY2015_Community/Wet Led/Local"
"133149100004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"142419100004","CGA DATA MAY2015_Golf Club"
"136571900004","CGA DATA MAY2015_Hotel"
"125257900004","CGA DATA MAY2015_Hotel"
"105964000004","CGA DATA MAY2015_Dry Led"
"120011300004","CGA DATA MAY2015_Dry Led"
"137143100004","CGA DATA MAY2015_Hotel"
"100189800004","CGA DATA MAY2015_Football Club"
"182451600004","CGA DATA MAY2015_Golf Club"
"121526100004","CGA DATA MAY2015_Dry Led"
"130883300004","CGA DATA MAY2015_Community/Wet Led/Local"
"184225900004","CGA DATA MAY2015_Circuit Bar - Traditional Town"
"122155000004","CGA DATA MAY2015_Registered Social club"
"139731300004","CGA DATA MAY2015_Hotel"
"129498300004","CGA DATA MAY2015_Sports/Leisure Centres"
"124814300004","CGA DATA MAY2015_Community/Wet Led/Local"
"115788100004","CGA DATA MAY2015_Community/Wet Led/Local"
"131407400004","CGA DATA MAY2015_Golf Club"
"121506900004","CGA DATA MAY2015_Sports/Leisure Centres"
"102196600004","CGA DATA MAY2015_Registered Sports & Social Club"
"120237400004","CGA DATA MAY2015_Dry Led"
"116463000004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"183827900004","CGA DATA MAY2015_Hotel"
"140075800004","CGA DATA MAY2015_Golf Club"
"104582300004","CGA DATA MAY2015_Golf Club"
"139738000004","CGA DATA MAY2015_Community/Wet Led/Local"
"122135200004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"122735200004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"109310200004","CGA DATA MAY2015_Golf Club"
"132278800004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"120333800004","CGA DATA MAY2015_Political (Registered) Club"
"118963500004","CGA DATA MAY2015_Holiday"
"126256600004","CGA DATA MAY2015_Dry Led"
"125093500004","CGA DATA MAY2015_Registered Sports Club"
"119461300004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"110015900004","CGA DATA MAY2015_Hotel"
"125070200004","CGA DATA MAY2015_Hotel"
"180105300004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"100018600829","CGA DATA MAY2015_Circuit Bar - Traditional Town"
"182467300004","CGA DATA MAY2015_Hotel"
"136717000004","CGA DATA MAY2015_Hotel"
"120427500004","CGA DATA MAY2015_Hotel"
"114938900004","CGA DATA MAY2015_Hotel"
"109899500004","CGA DATA MAY2015_Hotel"
"111510400004","CGA DATA MAY2015_Hotel"
"115066300004","CGA DATA MAY2015_Hotel"
"131140100004","CGA DATA MAY2015_Hotel"
"111676100004","CGA DATA MAY2015_Hotel"
"114576300004","CGA DATA MAY2015_Hotel"
"116216000004","CGA DATA MAY2015_Hotel"
"141713700004","CGA DATA MAY2015_Hotel"
"116331500004","CGA DATA MAY2015_Hotel"
"114963100004","CGA DATA MAY2015_Hotel"
"109761300004","CGA DATA MAY2015_Community/Wet Led/Local"
"100018600025","CGA DATA MAY2015_Community/Wet Led/Local"
"100011700678","CGA DATA MAY2015_Community/Wet Led/Local"
"104412200004","CGA DATA MAY2015_Hotel"
"125131100004","CGA DATA MAY2015_Hotel"
"129236000004","CGA DATA MAY2015_Hotel"
"123209000004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"103938300004","CGA DATA MAY2015_Hotel"
"135967200004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"105760400004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"104877600004","CGA DATA MAY2015_Registered Social club"
"181523600004","CGA DATA MAY2015_Circuit Bar - Traditional Town"
"121410300004","CGA DATA MAY2015_Registered Social club"
"100013000161","CGA DATA MAY2015_Branded Food Pub"
"183507500112","CGA DATA MAY2015_Community/Wet Led/Local"
"130222500004","CGA DATA MAY2015_Registered Social club"
"114962700004","CGA DATA MAY2015_Hotel"
"129532700004","CGA DATA MAY2015_Registered Sports & Social Club"
"125367500004","CGA DATA MAY2015_Political (Registered) Club"
"100033000049","CGA DATA MAY2015_Holiday"
"100011701288","CGA DATA MAY2015_Branded Food Pub"
"112282400004","CGA DATA MAY2015_Football Club"
"103842000004","CGA DATA MAY2015_Cricket Club"
"122521800004","CGA DATA MAY2015_Community/Wet Led/Local"
"100018600186","CGA DATA MAY2015_Branded Food Pub"
"100100200004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"180821600035","CGA DATA MAY2015_Circuit Bar - Young Persons"
"141733700004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"104607800004","CGA DATA MAY2015_Community/Wet Led/Local"
"128133100004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"136049800004","CGA DATA MAY2015_Rugby Club"
"102275500004","CGA DATA MAY2015_Rugby Club"
"137051200004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"103944500004","CGA DATA MAY2015_Community/Wet Led/Local"
"128704300004","CGA DATA MAY2015_Hotel"
"132475700004","CGA DATA MAY2015_Dry Led"
"100013000336","CGA DATA MAY2015_Branded Food Pub"
"100030100044","CGA DATA MAY2015_Community/Wet Led/Local"
"100032400657","CGA DATA MAY2015_Community/Wet Led/Local"
"114962300004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"109449500004","CGA DATA MAY2015_Political (Registered) Club"
"100013000739","CGA DATA MAY2015_Community/Wet Led/Local"
"115111900004","CGA DATA MAY2015_Cricket Club"
"100018600557","CGA DATA MAY2015_Branded Food Pub"
"137506400004","CGA DATA MAY2015_Other Sports Club"
"101690300004","CGA DATA MAY2015_Community/Wet Led/Local"
"185073500004","CGA DATA MAY2015_Community/Wet Led/Local"
"102482600004","CGA DATA MAY2015_Golf Club"
"101355800004","CGA DATA MAY2015_Sports/Leisure Centres"
"102001200004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"111472400004","CGA DATA MAY2015_Community/Wet Led/Local"
"136496200004","CGA DATA MAY2015_Political (Registered) Club"
"132843800004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"181385600005","CGA DATA MAY2015_Circuit Bar - Traditional Town"
"136251500004","CGA DATA MAY2015_Community/Wet Led/Local"
"100013000805","CGA DATA MAY2015_Circuit Bar - Traditional Town"
"122973000004","CGA DATA MAY2015_Registered Sports & Social Club"
"133367500004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"119657800004","CGA DATA MAY2015_Golf Club"
"180578301044","CGA DATA MAY2015_Community/Wet Led/Local"
"109990600004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"120319600004","CGA DATA MAY2015_Branded Food Pub"
"100016801073","CGA DATA MAY2015_Circuit Bar - Traditional Town"
"142515100004","CGA DATA MAY2015_Branded Food Pub"
"130499900004","CGA DATA MAY2015_Dry Led"
"101529300004","CGA DATA MAY2015_Holiday"
"141728100004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"182499800026","CGA DATA MAY2015_Circuit Bar - Young Persons"
"182212400004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"104175000004","CGA DATA MAY2015_Community/Wet Led/Local"
"100030100129","CGA DATA MAY2015_Circuit Bar - Young Persons"
"184388100004","CGA DATA MAY2015_Community/Wet Led/Local"
"132961200004","CGA DATA MAY2015_Community/Wet Led/Local"
"100050700721","CGA DATA MAY2015_Community/Wet Led/Local"
"116176200004","CGA DATA MAY2015_Community/Wet Led/Local"
"134626100004","CGA DATA MAY2015_Community/Wet Led/Local"
"108870300004","CGA DATA MAY2015_Community/Wet Led/Local"
"180424700004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"142668400004","CGA DATA MAY2015_Community/Wet Led/Local"
"118998000004","CGA DATA MAY2015_Political (Registered) Club"
"101289900004","CGA DATA MAY2015_Holiday"
"100115600004","CGA DATA MAY2015_Hotel"
"114874100004","CGA DATA MAY2015_Cricket Club"
"184732700004","CGA DATA MAY2015_Community/Wet Led/Local"
"127668100004","CGA DATA MAY2015_Registered Sports & Social Club"
"116901600004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"116902000004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"115408600004","CGA DATA MAY2015_Community/Wet Led/Local"
"123780800004","CGA DATA MAY2015_Golf Club"
"124310800004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"102407600004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"132073200004","CGA DATA MAY2015_Dry Led"
"138203000004","CGA DATA MAY2015_Golf Club"
"100997900004","CGA DATA MAY2015_Registered Social club"
"105472500004","CGA DATA MAY2015_Hotel"
"139751200004","CGA DATA MAY2015_Community/Wet Led/Local"
"117621000004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"183562300004","CGA DATA MAY2015_Community/Wet Led/Local"
"119946500004","CGA DATA MAY2015_Community/Wet Led/Local"
"119586700004","CGA DATA MAY2015_Community/Wet Led/Local"
"116834900004","CGA DATA MAY2015_Community/Wet Led/Local"
"100050700819","CGA DATA MAY2015_Community/Wet Led/Local"
"110034800004","CGA DATA MAY2015_Sports/Leisure Centres"
"137076300004","CGA DATA MAY2015_Community/Wet Led/Local"
"100377000004","CGA DATA MAY2015_Community/Wet Led/Local"
"104766300004","CGA DATA MAY2015_Hotel"
"100015300192","CGA DATA MAY2015_Circuit Bar - Traditional Town"
"101821700004","CGA DATA MAY2015_Hotel"
"110139200004","CGA DATA MAY2015_Registered Sports & Social Club"
"140896500004","CGA DATA MAY2015_Hotel"
"100015300011","CGA DATA MAY2015_Circuit Bar - Young Persons"
"100022500131","CGA DATA MAY2015_Community/Wet Led/Local"
"133135500004","CGA DATA MAY2015_Hotel"
"101563700004","CGA DATA MAY2015_Community/Wet Led/Local"
"120248800004","CGA DATA MAY2015_Community/Wet Led/Local"
"182942800004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"142689500004","CGA DATA MAY2015_Community/Wet Led/Local"
"103936600004","CGA DATA MAY2015_Community/Wet Led/Local"
"105759100004","CGA DATA MAY2015_Rugby Club"
"125171200004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"125392000004","CGA DATA MAY2015_Community/Wet Led/Local"
"108186500004","CGA DATA MAY2015_Community/Wet Led/Local"
"180384300004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"181338600004","CGA DATA MAY2015_Rugby Club"
"101580800004","CGA DATA MAY2015_Community/Wet Led/Local"
"102565000004","CGA DATA MAY2015_Community/Wet Led/Local"
"103687100004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"118734000004","CGA DATA MAY2015_Registered Sports Club"
"142689800004","CGA DATA MAY2015_Community/Wet Led/Local"
"182623600004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"110331700004","CGA DATA MAY2015_Political (Registered) Club"
"109816600004","CGA DATA MAY2015_Rugby Club"
"127147900004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"111281000004","CGA DATA MAY2015_Registered Sports & Social Club"
"142016100004","CGA DATA MAY2015_Community/Wet Led/Local"
"104664800004","CGA DATA MAY2015_Community/Wet Led/Local"
"104110400004","CGA DATA MAY2015_Community/Wet Led/Local"
"106717100004","CGA DATA MAY2015_Community/Wet Led/Local"
"118592900004","CGA DATA MAY2015_Registered Sports & Social Club"
"127269200004","CGA DATA MAY2015_Registered Sports & Social Club"
"126688200004","CGA DATA MAY2015_Community/Wet Led/Local"
"105979200004","CGA DATA MAY2015_Community/Wet Led/Local"
"100022500184","CGA DATA MAY2015_Dry Led"
"115547300004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"110869300004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"102197900004","CGA DATA MAY2015_Community/Wet Led/Local"
"118593300004","CGA DATA MAY2015_Circuit Bar - Traditional Town"
"136950500004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"138564100004","CGA DATA MAY2015_Community/Wet Led/Local"
"104172900004","CGA DATA MAY2015_Dry Led"
"122078100004","CGA DATA MAY2015_Community/Wet Led/Local"
"141201200004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"180076800004","CGA DATA MAY2015_Rugby Club"
"180076800004","CGA DATA MAY2015_Registered Social club"
"128354300004","CGA DATA MAY2015_Community/Wet Led/Local"
"103563000004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"104066100004","CGA DATA MAY2015_Community/Wet Led/Local"
"103248000004","CGA DATA MAY2015_Political (Registered) Club"
"104176500004","CGA DATA MAY2015_Community/Wet Led/Local"
"136034800004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"103444600004","CGA DATA MAY2015_Community/Wet Led/Local"
"121006900004","CGA DATA MAY2015_All Other Registered Clubs/Community Halls"
"135722100004","CGA DATA MAY2015_Community/Wet Led/Local"
"125536100004","CGA DATA MAY2015_Community/Wet Led/Local"
"103648800004","CGA DATA MAY2015_Community/Wet Led/Local"
"184398400004","CGA DATA MAY2015_Circuit Bar - Young Persons"
"101554200004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"135892300004","CGA DATA MAY2015_Rugby Club"
"111875400004","CGA DATA MAY2015_Rugby Club"
"107075500004","CGA DATA MAY2015_Other Registered Working Mens Type Club"
"131098200004","CGA DATA MAY2015_Community/Wet Led/Local"
"182128100004","CGA DATA MAY2015_Community/Wet Led/Local"
"185017000004","CGA DATA MAY2015_Golf Club"
"104866900004","CGA DATA MAY2015_Rural Character"
"181400102675","CGA DATA MAY2015_Dry Led"
