AgreementID,SuspensionStartDate,SuspensionEndDate,NewSuspensionStartDate,NewSuspensionEndDate,NewSuspensionReason
00000000000000633455_00000001375104450845_00076,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000633642_00000001375085891906_00026,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000000634375_00000001375178680963_00038,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000635829_00000001375372326929_00306,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000000637880_00000001375701041100_00105,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000640202_00000001375961481772_00277,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000641139_00000001376062279534_00223,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000000643663_00000001376385488863_00012,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000000644846_00000001376583566190_00158,07/12/2020,03/05/2021,07/12/2020,07/05/2021,SUSP_REA_008
00000000000000646221_00000001376738728583_00097,06/10/2020,03/05/2021,06/10/2020,07/05/2021,SUSP_REA_008
00000000000000646221_00000001376739234430_00130,06/10/2020,03/05/2021,06/10/2020,07/05/2021,SUSP_REA_008
00000000000000647710_00000001376918899421_00149,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000652279_00000001377527965256_00078,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000653879_00000001377716530956_00336,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000000654464_00000001377782819764_00150,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000000654505_00000001377765406276_00029,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000655330_00000001377873324701_00104,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000655384_00000001377860719859_00161,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000000661920_00000001378825797635_00183,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000662068_00000001378823206375_00204,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000000662798_00000001378917553260_00231,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000664177_00000001379068051839_00074,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664180_00000001379083478519_00200,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664180_00000001379084455465_00324,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664180_00000001379085259281_00332,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664199_00000001379085630891_00278,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664199_00000001379085877316_00294,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664202_00000001379071570906_00276,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664202_00000001379079539538_00375,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664210_00000001379087337982_00158,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664236_00000001379089639616_00240,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664251_00000001379075648166_00169,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664251_00000001379085038808_00274,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664256_00000001379072663179_00161,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664261_00000001379073026902_00124,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664261_00000001379074903104_00142,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664269_00000001379087855199_00214,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664326_00000001379087605414_00158,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664357_00000001379090088431_00324,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664379_00000001379069141666_00064,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664386_00000001379073787144_00150,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664386_00000001379086279114_00349,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664390_00000001379079436469_00246,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000664410_00000001379074011628_00076,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664410_00000001379084762893_00142,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664577_00000001379079225250_00204,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664577_00000001379090332979_00290,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664680_00000001379069513734_00092,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664680_00000001379071845314_00100,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664680_00000001379072399592_00108,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664680_00000001379089158670_00277,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664693_00000001379073543226_00138,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664693_00000001379083866726_00211,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664702_00000001379089411594_00176,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000664757_00000001379080163032_00070,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000665949_00000001379323031264_00149,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000665949_00000001379331158909_00308,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000665949_00000001379331542302_00321,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000665949_00000001379337316980_00401,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000665970_00000001379316689995_00095,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000665970_00000001379317453428_00101,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000665971_00000001379322828244_00023,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000665971_00000001379326619769_00096,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000665971_00000001379337318106_00318,07/12/2020,03/05/2021,07/12/2020,07/05/2021,SUSP_REA_008
00000000000000665978_00000001379318812974_00028,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000665978_00000001379320436855_00048,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000665982_00000001379340599759_00246,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000665999_00000001379316289149_00003,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000665999_00000001379318545703_00009,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000665999_00000001379319011930_00015,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666046_00000001379317204499_00035,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666069_00000001379320779983_00071,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666088_00000001379326619709_00217,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666104_00000001379337330242_00345,23/10/2020,03/05/2021,23/10/2020,07/05/2021,SUSP_REA_008
00000000000000666110_00000001379319432368_00018,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666136_00000001379337314060_00303,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666146_00000001379337330958_00185,08/12/2020,03/05/2021,08/12/2020,07/05/2021,SUSP_REA_008
00000000000000666155_00000001379316902966_00022,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666184_00000001379325563202_00125,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666261_00000001379321003222_00060,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666261_00000001379337314253_00368,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666269_00000001379337314835_00211,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666288_00000001379337314738_00268,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666293_00000001379325561805_00039,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666293_00000001379337326758_00305,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
00000000000000666293_00000001379338653791_00369,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666296_00000001379319810771_00050,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666296_00000001379333831922_00163,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666296_00000001379337325207_00209,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666296_00000001379338651239_00305,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666299_00000001379325561296_00111,15/12/2020,03/05/2021,15/12/2020,07/05/2021,SUSP_REA_008
00000000000000666299_00000001379331728845_00217,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666299_00000001379332078159_00223,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666300_00000001379317993070_00049,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666300_00000001379321219297_00071,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666300_00000001379337329703_00336,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666300_00000001379340599712_00499,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666421_00000001379322602389_00003,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666460_00000001379334023680_00202,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666460_00000001379337306871_00260,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666517_00000001379325563633_00031,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666524_00000001379337328612_00208,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666531_00000001379338652060_00125,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666561_00000001379333627724_00069,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666561_00000001379337314154_00118,22/12/2020,03/05/2021,22/12/2020,07/05/2021,SUSP_REA_008
00000000000000666561_00000001379338664404_00310,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666598_00000001379332300433_00095,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666598_00000001379338656231_00273,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666603_00000001379326624672_00033,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666658_00000001379337316040_00188,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666686_00000001379326624119_00019,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666686_00000001379327675304_00079,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666686_00000001379332831623_00137,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666686_00000001379337313887_00229,05/02/2021,03/05/2021,05/02/2021,07/05/2021,SUSP_REA_008
00000000000000666693_00000001379337313197_00138,05/12/2020,03/05/2021,05/12/2020,07/05/2021,SUSP_REA_008
00000000000000666697_00000001379332513221_00055,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000666697_00000001379337305518_00110,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666697_00000001379337324561_00176,08/12/2020,03/05/2021,08/12/2020,07/05/2021,SUSP_REA_008
00000000000000666697_00000001379338668459_00323,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000666781_00000001379343993662_00131,22/12/2020,03/05/2021,22/12/2020,07/05/2021,SUSP_REA_008
00000000000000667050_00000001379429520713_00146,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667526_00000001379428488302_00022,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667585_00000001379430152461_00122,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667718_00000001379577605974_00321,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667744_00000001379489534488_00139,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667745_00000001379577398604_00250,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667758_00000001379520877547_00094,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
00000000000000667787_00000001379490765766_00031,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667844_00000001379490331028_00028,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667862_00000001379603080134_00624,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667872_00000001379576935563_00224,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667872_00000001379606821809_00419,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667875_00000001379492241063_00084,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667882_00000001379604428319_00441,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000667888_00000001379606001216_00377,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668033_00000001379602643771_00329,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668047_00000001379488639464_00019,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668047_00000001379606339596_00332,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668055_00000001379488913106_00075,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668055_00000001379489782356_00084,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668078_00000001379490995179_00069,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668119_00000001379577159798_00206,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668175_00000001379490547439_00001,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668291_00000001379603564999_00297,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668291_00000001379604651050_00309,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668437_00000001379577877940_00024,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668609_00000001379680618130_00176,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668616_00000001379662552710_00040,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668621_00000001379683256985_00058,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668621_00000001379689812032_00074,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668635_00000001379662184946_00103,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668635_00000001379662944371_00109,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668635_00000001379664062564_00116,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668635_00000001379682016393_00206,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668635_00000001379690743848_00394,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668650_00000001379664955561_00091,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668650_00000001379685108799_00156,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668650_00000001379690468807_00250,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668668_00000001379663463059_00094,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668668_00000001379663803943_00105,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668672_00000001379683514756_00258,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668739_00000001379676019180_00266,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668761_00000001379676233367_00132,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668761_00000001379681251459_00183,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668761_00000001379684213942_00194,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668761_00000001379691321841_00311,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668764_00000001379675802409_00019,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668764_00000001379682737831_00038,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668783_00000001379689272925_00292,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668783_00000001379691054995_00327,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668785_00000001379661362832_00001,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668785_00000001379665178529_00023,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668804_00000001379664674993_00038,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668819_00000001379664288489_00041,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000668946_00000001379681776739_00163,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000669007_00000001379661624692_00035,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000669156_00000001379681150241_00101,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000669156_00000001379683934938_00129,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000669165_00000001379682249147_00079,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000669198_00000001379684468627_00106,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000669262_00000001379689033495_00051,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
00000000000000671409_00000001380033467643_00088,14/12/2020,03/05/2021,14/12/2020,07/05/2021,SUSP_REA_008
00000000000000671624_00000001380033299348_00162,14/12/2020,03/05/2021,14/12/2020,07/05/2021,SUSP_REA_008
00000000000000672851_00000001380289251967_00203,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
00000000000000672856_00000001380274364280_00202,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
