182795200004,7500,,,01/08/2016,,,,,,5751,7500,,N,Price Review 2016
182805700004,9350,,,01/08/2016,,,,,,4301,5751,9350,N,Price Review 2016
182806400004,7500,,,01/08/2016,,,,,,4301,5751,7500,N,Price Review 2016
182817500004,2700,,,01/08/2016,,,,,,2700,,,N,Price Review 2016
182835900004,36700,,,01/08/2016,,,,,,36700,,,N,Price Review 2016
182844700004,3700,,,01/08/2016,,,,,,3700,,,N,Price Review 2016
182892400004,29200,,,01/08/2016,,,,,,29200,,,N,Price Review 2016
182893700004,7500,,,01/08/2016,,,,,,5751,7500,,N,Price Review 2016
182909600004,53000,,,01/08/2016,,,,,,33001,42001,53000,N,Price Review 2016
182976500004,6500,,,01/08/2016,,,,,,6500,,,N,Price Review 2016
182996700004,38300,,,01/08/2016,,,,,,38300,,,N,Price Review 2016
183008000004,108000,,,01/08/2016,,,,,,108000,,,N,Price Review 2016
183020200004,3000,,,01/08/2016,,,,,,3000,,,N,Price Review 2016
183038100004,10000,,,01/08/2016,,,,,,7451,10000,,N,Price Review 2016
183049400004,8000,,,01/08/2016,,,,,,5751,8000,,N,Price Review 2016
183050500004,999999,,,01/08/2016,,,,,,7451,999999,,N,Price Review 2016
183113200004,6250,,,01/08/2016,,,,,,6250,,,N,Price Review 2016
183124300004,6500,,,01/08/2016,,,,,,6500,,,N,Price Review 2016
183195600004,7500,,,01/08/2016,,,,,,7500,,,N,Price Review 2016
183491500004,6000,,,01/08/2016,,,,,,6000,,,N,Price Review 2016
183515100004,5900,,,01/08/2016,,,,,,5900,,,N,Price Review 2016
183516500004,40200,,,01/08/2016,,,,,,9301,11901,40200,N,Price Review 2016
183516700004,52500,,,01/08/2016,,,,,,52500,,,N,Price Review 2016
183550900004,8750,,,01/08/2016,,,,,,8750,,,N,Price Review 2016
183612000004,25500,,,01/08/2016,,,,,,25500,,,N,Price Review 2016
183621800004,64000,,,01/08/2016,,,,,,42001,64000,,N,Price Review 2016
183662300004,6500,,,01/08/2016,,,,,,6500,,,N,Price Review 2016
183663900004,999999,,,01/08/2016,,,,,,11901,999999,,N,Price Review 2016
183680300004,5500,,,01/08/2016,,,,,,5500,,,N,Price Review 2016
183691100004,30000,,,01/08/2016,,,,,,30000,,,N,Price Review 2016
183693000004,39800,,,01/08/2016,,,,,,4301,5751,39800,N,Price Review 2016
183693100004,10000,,,01/08/2016,,,,,,7451,10000,,N,Price Review 2016
183693300004,23400,,,01/08/2016,,,,,,15001,23400,,N,Price Review 2016
183697500004,11200,,,01/08/2016,,,,,,11200,,,N,Price Review 2016
183699500004,72000,,,01/08/2016,,,,,,19301,25001,72000,N,Price Review 2016
183722700004,11200,,,01/08/2016,,,,,,11200,,,N,Price Review 2016
183774300004,21000,,,01/08/2016,,,,,,21000,,,N,Price Review 2016
183813500004,17600,,,01/08/2016,,,,,,17600,,,N,Price Review 2016
183817100004,11500,,,01/08/2016,,,,,,11500,,,N,Price Review 2016
183826100004,999999,,,01/08/2016,,,,,,9301,999999,,N,Price Review 2016
183827800004,10000,,,01/08/2016,,,,,,10000,,,N,Price Review 2016
183836200004,16700,,,01/08/2016,,,,,,7451,9301,16700,N,Price Review 2016
183847200004,26100,,,01/08/2016,,,,,,26100,,,N,Price Review 2016
183864400004,2750,,,01/08/2016,,,,,,2750,,,N,Price Review 2016
183909200004,10000,,,01/08/2016,,,,,,10000,,,N,Price Review 2016
183918800004,5000,,,01/08/2016,,,,,,2751,5000,,N,Price Review 2016
183968700004,8250,,,01/08/2016,,,,,,8250,,,N,Price Review 2016
183980500004,37500,,,01/08/2016,,,,,,37500,,,N,Price Review 2016
184025200004,3500,,,01/08/2016,,,,,,3500,,,N,Price Review 2016
184029100004,41600,,,01/08/2016,,,,,,41600,,,N,Price Review 2016
184081800004,11250,,,01/08/2016,,,,,,4301,5751,11250,N,Price Review 2016
184087300004,8000,,,01/08/2016,,,,,,8000,,,N,Price Review 2016
184104300004,7750,,,01/08/2016,,,,,,7750,,,N,Price Review 2016
184105500004,7750,,,01/08/2016,,,,,,7750,,,N,Price Review 2016
184163900004,6250,,,01/08/2016,,,,,,6250,,,N,Price Review 2016
184167200004,6550,,,01/08/2016,,,,,,6550,,,N,Price Review 2016
184200600004,3250,,,01/08/2016,,,,,,3250,,,N,Price Review 2016
184209900004,9100,,,01/08/2016,,,,,,9100,,,N,Price Review 2016
184220500004,15200,,,01/08/2016,,,,,,11901,15200,,N,Price Review 2016
184233000004,11950,,,01/08/2016,,,,,,5751,7451,11950,N,Price Review 2016
184236800004,76000,,,01/08/2016,,,,,,76000,,,N,Price Review 2016
184265900004,75700,,,01/08/2016,,,,,,75700,,,N,Price Review 2016
184271400004,12500,,,01/08/2016,,,,,,12500,,,N,Price Review 2016
184280600004,24000,,,01/08/2016,,,,,,24000,,,N,Price Review 2016
184296900004,3750,,,01/08/2016,,,,,,3750,,,N,Price Review 2016
184298700004,45500,,,01/08/2016,,,,,,45500,,,N,Price Review 2016
184302400004,12500,,,01/08/2016,,,,,,12500,,,N,Price Review 2016
184309500004,20600,,,01/08/2016,,,,,,20600,,,N,Price Review 2016
184315400004,15300,,,01/08/2016,,,,,,4301,5751,15300,N,Price Review 2016
184320000004,7500,,,01/08/2016,,,,,,7500,,,N,Price Review 2016
184320200004,5000,,,01/08/2016,,,,,,5000,,,N,Price Review 2016
184328700004,11500,,,01/08/2016,,,,,,11500,,,N,Price Review 2016
184330200004,8700,,,01/08/2016,,,,,,8700,,,N,Price Review 2016
184332800004,37650,,,01/08/2016,,,,,,5751,7451,37650,N,Price Review 2016
184352100004,133000,,,01/08/2016,,,,,,133000,,,N,Price Review 2016
184358500004,999999,,,01/08/2016,,,,,,25001,999999,,N,Price Review 2016
184358900004,350000,,,01/08/2016,,,,,,25001,33001,350000,N,Price Review 2016
184359800004,42000,,,01/08/2016,,,,,,42000,,,N,Price Review 2016
184360700004,72000,,,01/08/2016,,,,,,19301,25001,72000,N,Price Review 2016
184397900004,21000,,,01/08/2016,,,,,,21000,,,N,Price Review 2016
184410800004,10500,,,01/08/2016,,,,,,10500,,,N,Price Review 2016
184412000004,8250,,,01/08/2016,,,,,,5751,8250,,N,Price Review 2016
184418100004,21000,,,01/08/2016,,,,,,21000,,,N,Price Review 2016
184423500004,7150,,,01/08/2016,,,,,,7150,,,N,Price Review 2016
184442900004,12900,,,01/08/2016,,,,,,12900,,,N,Price Review 2016
184446800004,11000,,,01/08/2016,,,,,,5751,7451,11000,N,Price Review 2016
184457800004,9000,,,01/08/2016,,,,,,9000,,,N,Price Review 2016
184460900004,9000,,,01/08/2016,,,,,,4301,5751,9000,N,Price Review 2016
184469500004,7000,,,01/08/2016,,,,,,7000,,,N,Price Review 2016
184478500004,15300,,,01/08/2016,,,,,,15300,,,N,Price Review 2016
184483800004,16800,,,01/08/2016,,,,,,4301,5751,16800,N,Price Review 2016
184491500004,11700,,,01/08/2016,,,,,,11700,,,N,Price Review 2016
184508700004,6250,,,01/08/2016,,,,,,6250,,,N,Price Review 2016
184508800004,5000,,,01/08/2016,,,,,,2751,5000,,N,Price Review 2016
184511400004,11000,,,01/08/2016,,,,,,7451,11000,,N,Price Review 2016
184512800004,7500,,,01/08/2016,,,,,,7500,,,N,Price Review 2016
184521600004,6000,,,01/08/2016,,,,,,6000,,,N,Price Review 2016
184539200004,26900,,,01/08/2016,,,,,,4301,5751,26900,N,Price Review 2016
184541500004,999999,,,01/08/2016,,,,,,15001,999999,,N,Price Review 2016
184545700004,5000,,,01/08/2016,,,,,,5000,,,N,Price Review 2016
184573300004,16800,,,01/08/2016,,,,,,7451,9301,16800,N,Price Review 2016
184605400004,41100,,,01/08/2016,,,,,,41100,,,N,Price Review 2016
184607600004,12500,,,01/08/2016,,,,,,12500,,,N,Price Review 2016
184632400004,31700,,,01/08/2016,,,,,,9301,11901,31700,N,Price Review 2016
184669300004,8650,,,01/08/2016,,,,,,8650,,,N,Price Review 2016
184676700004,7800,,,01/08/2016,,,,,,4301,5751,7800,N,Price Review 2016
184681100004,49000,,,01/08/2016,,,,,,4301,5751,49000,N,Price Review 2016
184701200004,6000,,,01/08/2016,,,,,,6000,,,N,Price Review 2016
184704900004,999999,,,01/08/2016,,,,,,42001,999999,,N,Price Review 2016
184725000004,10200,,,01/08/2016,,,,,,10200,,,N,Price Review 2016
184725200004,6250,,,01/08/2016,,,,,,6250,,,N,Price Review 2016
184744200004,36700,,,01/08/2016,,,,,,11901,15001,36700,N,Price Review 2016
184752100004,28500,,,01/08/2016,,,,,,28500,,,N,Price Review 2016
184787000004,5500,,,01/08/2016,,,,,,5500,,,N,Price Review 2016
184787100004,4000,,,01/08/2016,,,,,,4000,,,N,Price Review 2016
184790800004,5500,,,01/08/2016,,,,,,5500,,,N,Price Review 2016
185022800004,12000,,,01/08/2016,,,,,,5751,7451,12000,N,Price Review 2016
185035200004,28500,,,01/08/2016,,,,,,4301,5751,28500,N,Price Review 2016
185035400004,37000,,,01/08/2016,,,,,,4301,5751,37000,N,Price Review 2016
185035700004,15000,,,01/08/2016,,,,,,4301,5751,15000,N,Price Review 2016
185054500004,18500,,,01/08/2016,,,,,,9301,11901,18500,N,Price Review 2016
185071800004,4750,,,01/08/2016,,,,,,2751,4750,,N,Price Review 2016
185081000004,38800,,,01/08/2016,,,,,,38800,,,N,Price Review 2016
185084300004,2150,,,01/08/2016,,,,,,2150,,,N,Price Review 2016
185088400004,6900,,,01/08/2016,,,,,,2751,4301,6900,N,Price Review 2016
185088700004,8000,,,01/08/2016,,,,,,8000,,,N,Price Review 2016
185090400004,108000,,,01/08/2016,,,,,,11901,15001,108000,N,Price Review 2016
185096300004,27250,,,01/08/2016,,,,,,7451,9301,27250,N,Price Review 2016
185097400004,6000,,,01/08/2016,,,,,,6000,,,N,Price Review 2016
185102700004,47405,,,01/08/2016,,,,,,47405,,,N,Price Review 2016
185105100004,76000,,,01/08/2016,,,,,,42001,52001,76000,N,Price Review 2016
185114000004,7750,,,01/08/2016,,,,,,7750,,,N,Price Review 2016
185118700004,12500,,,01/08/2016,,,,,,12500,,,N,Price Review 2016
185127200004,12500,,,01/08/2016,,,,,,9301,12500,,N,Price Review 2016
185128100004,26100,,,01/08/2016,,,,,,9301,11901,26100,N,Price Review 2016
185129100004,7250,,,01/08/2016,,,,,,7250,,,N,Price Review 2016
185131800004,43500,,,01/08/2016,,,,,,43500,,,N,Price Review 2016
185132200004,38500,,,01/08/2016,,,,,,38500,,,N,Price Review 2016
185146500004,5250,,,01/08/2016,,,,,,5250,,,N,Price Review 2016
185164700004,10800,,,01/08/2016,,,,,,2751,4301,10800,N,Price Review 2016
185164800004,45000,,,01/08/2016,,,,,,7451,9301,45000,N,Price Review 2016
185168600004,25100,,,01/08/2016,,,,,,5751,7451,25100,N,Price Review 2016
185199700004,999999,,,01/08/2016,,,,,,7451,999999,,N,Price Review 2016
185199900004,56900,,,01/08/2016,,,,,,7451,9301,56900,N,Price Review 2016
185201700004,53100,,,01/08/2016,,,,,,33001,42001,53100,N,Price Review 2016
185204200004,20400,,,01/08/2016,,,,,,15001,20400,,N,Price Review 2016
185207200004,6500,,,01/08/2016,,,,,,6500,,,N,Price Review 2016
185229700004,5750,,,01/08/2016,,,,,,5750,,,N,Price Review 2016
185238900004,5000,,,01/08/2016,,,,,,5000,,,N,Price Review 2016
185244100004,70400,,,01/08/2016,,,,,,5751,7451,70400,N,Price Review 2016
185250400004,42000,,,01/08/2016,,,,,,7451,9301,42000,N,Price Review 2016
185278200004,10000,,,01/08/2016,,,,,,4301,5751,10000,N,Price Review 2016
185281700004,8600,,,01/08/2016,,,,,,4301,5751,8600,N,Price Review 2016
185283300004,9900,,,01/08/2016,,,,,,9900,,,N,Price Review 2016
185315500004,4000,,,01/08/2016,,,,,,4000,,,N,Price Review 2016
185315900004,6100,,,01/08/2016,,,,,,6100,,,N,Price Review 2016
185333600004,3250,,,01/08/2016,,,,,,3250,,,N,Price Review 2016
185336700004,9600,,,01/08/2016,,,,,,9600,,,N,Price Review 2016
185348400004,7500,,,01/08/2016,,,,,,7500,,,N,Price Review 2016
185350300004,8000,,,01/08/2016,,,,,,8000,,,N,Price Review 2016
185350600004,5000,,,01/08/2016,,,,,,5000,,,N,Price Review 2016
185354200004,35000,,,01/08/2016,,,,,,11901,15001,35000,N,Price Review 2016
185354400004,36050,,,01/08/2016,,,,,,4301,5751,36050,N,Price Review 2016
185356200004,50100,,,01/08/2016,,,,,,5751,7451,50100,N,Price Review 2016
185365600004,4750,,,01/08/2016,,,,,,4750,,,N,Price Review 2016
185365700004,78000,,,01/08/2016,,,,,,7451,9301,78000,N,Price Review 2016
185381100004,9500,,,01/08/2016,,,,,,9500,,,N,Price Review 2016
185384500004,6250,,,01/08/2016,,,,,,6250,,,N,Price Review 2016
185387100004,15400,,,01/08/2016,,,,,,4301,5751,15400,N,Price Review 2016
185397500004,6000,,,01/08/2016,,,,,,2751,4301,6000,N,Price Review 2016
185397800004,7550,,,01/08/2016,,,,,,4301,5751,7550,N,Price Review 2016
185397900004,7800,,,01/08/2016,,,,,,4301,5751,7800,N,Price Review 2016
185403700004,14750,,,01/08/2016,,,,,,14750,,,N,Price Review 2016
185453300004,8500,,,01/08/2016,,,,,,8500,,,N,Price Review 2016
185457700004,54400,,,01/08/2016,,,,,,54400,,,N,Price Review 2016
185463600004,7500,,,01/08/2016,,,,,,4301,5751,7500,N,Price Review 2016
185484200004,5250,,,01/08/2016,,,,,,5250,,,N,Price Review 2016
185488300004,22000,,,01/08/2016,,,,,,22000,,,N,Price Review 2016
185488600004,18500,,,01/08/2016,,,,,,9301,11901,18500,N,Price Review 2016
185494500004,24300,,,01/08/2016,,,,,,9301,11901,24300,N,Price Review 2016
185495500004,4000,,,01/08/2016,,,,,,4000,,,N,Price Review 2016
185502000004,10500,,,01/08/2016,,,,,,10500,,,N,Price Review 2016
185507300004,4000,,,01/08/2016,,,,,,4000,,,N,Price Review 2016
185518000004,40300,,,01/08/2016,,,,,,4301,5751,40300,N,Price Review 2016
185518100004,88000,,,01/08/2016,,,,,,88000,,,N,Price Review 2016
185524300004,10100,,,01/08/2016,,,,,,7451,10100,,N,Price Review 2016
185524700004,11900,,,01/08/2016,,,,,,11900,,,N,Price Review 2016
185535700004,11300,,,01/08/2016,,,,,,7451,11300,,N,Price Review 2016
185541900004,53200,,,01/08/2016,,,,,,11901,15001,53200,N,Price Review 2016
185542000004,11650,,,01/08/2016,,,,,,4301,5751,11650,N,Price Review 2016
185552200004,10000,,,01/08/2016,,,,,,10000,,,N,Price Review 2016
185554600004,24000,,,01/08/2016,,,,,,9301,11901,24000,N,Price Review 2016
185558100004,35700,,,01/08/2016,,,,,,9301,11901,35700,N,Price Review 2016
185562900004,11500,,,01/08/2016,,,,,,11500,,,N,Price Review 2016
185565900004,7000,,,01/08/2016,,,,,,4301,7000,,N,Price Review 2016
185570700004,12200,,,01/08/2016,,,,,,7451,9301,12200,N,Price Review 2016
185584000004,14300,,,01/08/2016,,,,,,4301,5751,14300,N,Price Review 2016
185584100004,999999,,,01/08/2016,,,,,,11901,999999,,N,Price Review 2016
185745000004,14800,,,01/08/2016,,,,,,14800,,,N,Price Review 2016
185745300004,7350,,,01/08/2016,,,,,,7350,,,N,Price Review 2016
185750500004,4650,,,01/08/2016,,,,,,4650,,,N,Price Review 2016
185762400004,5650,,,01/08/2016,,,,,,5650,,,N,Price Review 2016
185770700004,21300,,,01/08/2016,,,,,,5751,7451,21300,N,Price Review 2016
185775900004,14500,,,01/08/2016,,,,,,14500,,,N,Price Review 2016
185780000004,17100,,,01/08/2016,,,,,,17100,,,N,Price Review 2016
185785000004,30000,,,01/08/2016,,,,,,30000,,,N,Price Review 2016
185795100004,10450,,,01/08/2016,,,,,,10450,,,N,Price Review 2016
185819500004,20400,,,01/08/2016,,,,,,20400,,,N,Price Review 2016
185862000004,24400,,,01/08/2016,,,,,,24400,,,N,Price Review 2016
185891500004,9950,,,01/08/2016,,,,,,9950,,,N,Price Review 2016
185897300004,21000,,,01/08/2016,,,,,,11901,15001,21000,N,Price Review 2016
185915500004,6000,,,01/08/2016,,,,,,6000,,,N,Price Review 2016
185920300004,183500,,,01/08/2016,,,,,,183500,,,N,Price Review 2016
185929600004,8750,,,01/08/2016,,,,,,8750,,,N,Price Review 2016
185957700004,67600,,,01/08/2016,,,,,,67600,,,N,Price Review 2016
185968100004,47800,,,01/08/2016,,,,,,25001,33001,47800,N,Price Review 2016
185974300004,36700,,,01/08/2016,,,,,,5751,7451,36700,N,Price Review 2016
186039700004,10000,,,01/08/2016,,,,,,10000,,,N,Price Review 2016
186055300004,10000,,,01/08/2016,,,,,,10000,,,N,Price Review 2016
186101300004,11500,,,01/08/2016,,,,,,11500,,,N,Price Review 2016
186114900004,6000,,,01/08/2016,,,,,,6000,,,N,Price Review 2016
186115000004,13800,,,01/08/2016,,,,,,13800,,,N,Price Review 2016
186126900004,5600,,,01/08/2016,,,,,,5600,,,N,Price Review 2016
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
