billingsubaccount,outletsubaccount,agreementid,chargeableid,offercode,overrideprice,effectivedate
103688700003,103688700004,MIGPRD00000000467937_00000008060041942177_56035,00000000000000671869_00000001380012064103_00005,RUK_ALC_GEN_O  ,99.75,01/08/2016
104018600003,104018600004,MIGPRD00000000471236_00000008060041197802_54272,00000000000000671706_00000001380010783527_00112,RUK_ALC_GEN_O  ,99.75,01/08/2016
104020800003,104020800004,MIGPRD00000000471259_00000008060042114396_55908,00000000000000668447_00000001379595366058_00720,RUK_ALC_GEN_O  ,99.75,01/08/2016
104128900003,104128900004,MIGPRD00000000472339_00000008060041628990_55858,00000000000000674293_00000001380624411873_00196,RUK_ALC_GEN_O  ,99.75,01/08/2016
104229700003,104229700004,00000000000000666460_00000001379337314768_00278,00000000000000670494_00000001379868669762_00624,RUK_STA_GEN_O  ,99.75,01/08/2016
104271400003,104271400004,MIGPRD00000000473764_00000008060041788367_88460,00000000000000671644_00000001380010325393_00079,RUK_ALC_GEN_O  ,99.75,01/08/2016
104295400003,104295400004,MIGPRD00000000474004_00000008060041338534_11180,00000000000000667830_00000001379595723108_01341,RUK_ALC_GEN_O  ,99.75,01/08/2016
104316300003,104316300004,00000000000000666288_00000001379337314738_00268,00000000000000670188_00000001379868745924_00161,RUK_STA_GEN_O  ,99.75,01/08/2016
104338500003,104338500004,00000000000000665970_00000001379337330561_00338,00000000000000673447_00000001380225794772_00563,RUK_STA_GEN_O  ,99.75,01/08/2016
104354800003,104354800004,00000000000000666057_00000001379337318936_00234,00000000000000670456_00000001379868775278_00608,RUK_STA_GEN_O  ,99.75,01/08/2016
104458600003,104458600004,MIGPRD00000000475636_00000008060041976411_67018,00000000000000799543_00000001396950771659_00001,RUK_ALC_GEN_O  ,99.75,01/08/2016
104773900003,104773900004,00000000000000673577_00000001380297053208_01585,00000000000000673305_00000001380314933713_00504,RUK_STA_GEN_O  ,99.75,01/08/2016
104960400003,104960400004,MIGPRD00000000480654_00000008060041288765_26771,00000000000000668035_00000001379597398209_01018,RUK_ALC_GEN_O  ,99.75,01/08/2016
105025800003,105025800004,MIGPRD00000000481308_00000008060041941439_88375,00000000000000667813_00000001379597542276_01168,RUK_ALC_GEN_O  ,99.75,01/08/2016
105031300003,105031300004,00000000000000666146_00000001379337330958_00185,00000000000000673583_00000001380225853533_00830,RUK_STA_GEN_O  ,99.75,01/08/2016
105277600003,105277600004,MIGPRD00000000483826_00000008060041210384_07317,00000000000000668303_00000001379598019126_01271,RUK_ALC_GEN_O  ,99.75,01/08/2016
105373400003,105373400004,MIGPRD00000000484784_00000008060041352720_95607,00000000000000668015_00000001379598279556_01474,RUK_ALC_GEN_O  ,99.75,01/08/2016
105460800003,105460800004,00000000000000581537_00000001368022333949_00168,00000000000000668474_00000001379598740864_00297,RUK_ALC_GEN_O  ,99.75,01/08/2016
105481000003,105481000004,MIGPRD00000000485860_00000008060041897045_95179,00000000000000672012_00000001380020800550_00074,RUK_ALC_GEN_O  ,99.75,01/08/2016
105548800003,105548800004,MIGPRD00000000486538_00000008060041625440_60768,00000000000000673954_00000001380625328202_00109,RUK_ALC_GEN_O  ,99.75,01/08/2016
105653700003,105653700004,MIGPRD00000000487587_00000008060041684074_56617,00000000000000671641_00000001380011173910_00079,RUK_ALC_GEN_O  ,99.75,01/08/2016
105901800003,105901800004,00000000000000665949_00000001379337320019_00407,00000000000000670515_00000001379869755847_00585,RUK_STA_GEN_O  ,99.75,01/08/2016
135529800003,135529800004,00000000000000666460_00000001379337305181_00248,00000000000000679514_00000001381484974377_00569,RUK_STA_GEN_O  ,99.75,01/08/2016
140409900003,140409900004,00000000000000666261_00000001379337307001_00332,00000000000000672974_00000001380190731346_00024,RUK_STA_GEN_O  ,99.75,01/08/2016
140437000003,140437000004,00000000000000666293_00000001379337307214_00275,00000000000000673563_00000001380190826313_00009,RUK_STA_GEN_O  ,99.75,01/08/2016
140500200003,140500200004,00000000000000630421_00000001374661201184_00073,00000000000000670146_00000001379845363538_00250,RUK_ALC_GEN_O  ,99.75,01/08/2016
180208800003,180208800004,00000000000000210529_00000001312966374628_00067,00000000000000668474_00000001379600566022_00390,RUK_ALC_GEN_O  ,99.75,01/08/2016
180392000003,180392000004,00000000000000239832_00000001318515085760_00152,00000000000000668061_00000001379600708080_00807,RUK_ALC_GEN_O  ,99.75,01/08/2016
180419000003,180419000004,00000000000000248377_00000001320151645989_00173,00000000000000670189_00000001379845446751_00210,RUK_ALC_GEN_O  ,99.75,01/08/2016
180462700003,180462700004,00000000000000256631_00000001321544618891_00280,00000000000000670482_00000001379857692181_00070,RUK_ALC_GEN_O  ,99.75,01/08/2016
180471600003,180471600004,00000000000000259030_00000001321976303113_00126,00000000000000667793_00000001379509852304_00344,RUK_ALC_GEN_O  ,99.75,01/08/2016
180531200003,180531200004,00000000000000280520_00000001325608179703_00092,00000000000000671809_00000001380021436317_00097,RUK_ALC_GEN_O  ,99.75,01/08/2016
180802500003,180802500004,00000000000000310006_00000001330083616183_00275,00000000000000669477_00000001379774427912_00534,RUK_ALC_GEN_O  ,99.75,01/08/2016
180970500003,180970500004,00000000000000345238_00000001335362347258_00347,00000000000000667743_00000001379509885181_00057,RUK_ALC_GEN_O  ,99.75,01/08/2016
181294400003,181294400004,00000000000000388056_00000001341479217237_00149,00000000000000667813_00000001379606266399_01493,RUK_ALC_GEN_O  ,99.75,01/08/2016
181356100003,181356100004,00000000000000400654_00000001343232745580_00309,00000000000000712890_00000001385562042122_00227,RUK_ALC_GEN_O  ,99.75,01/08/2016
181417900003,181417900004,00000000000000413415_00000001344869531401_00110,00000000000000667808_00000001379606439981_01388,RUK_ALC_GEN_O  ,99.75,01/08/2016
181934800003,181934800004,00000000000000450656_00000001349796144429_00184,00000000000000668015_00000001379607148442_01784,RUK_ALC_GEN_O  ,99.75,01/08/2016
182092700003,182092700004,00000000000000471277_00000001352904382227_00297,00000000000000668064_00000001379607504335_00643,RUK_ALC_GEN_O  ,99.75,01/08/2016
182103100003,182103100004,00000000000000666155_00000001379337313327_00232,00000000000000670146_00000001379870787506_00652,RUK_STA_GEN_O  ,99.75,01/08/2016
182230900003,182230900004,00000000000000508093_00000001358515610690_00062,00000000000000668046_00000001379607800569_00850,RUK_ALC_GEN_O  ,99.75,01/08/2016
182600400003,182600400004,00000000000000666686_00000001379337313887_00229,00000000000000670476_00000001379871048401_00419,RUK_STA_GEN_O  ,99.75,01/08/2016
182790500003,182790500004,00000000000000666299_00000001379325561296_00111,00000000000000672404_00000001380114779679_00207,RUK_STA_GEN_O  ,99.75,01/08/2016
182791000003,182791000004,00000000000000666531_00000001379326619695_00041,00000000000000673583_00000001380191304390_00005,RUK_STA_GEN_O  ,99.75,01/08/2016
182791100003,182791100004,00000000000000666269_00000001379326619696_00086,00000000000000672976_00000001380312226079_01147,RUK_STA_GEN_O  ,99.75,01/08/2016
182791600003,182791600004,00000000000000665970_00000001379326619876_00194,00000000000000673327_00000001380190765757_00127,RUK_STA_GEN_O  ,99.75,01/08/2016
182873500003,182873500004,00000000000000666296_00000001379325561582_00076,00000000000000672974_00000001380191705806_00040,RUK_STA_GEN_O  ,99.75,01/08/2016
182873600003,182873600004,00000000000000666686_00000001379326624119_00019,00000000000000672880_00000001380191790395_00011,RUK_STA_GEN_O  ,99.75,01/08/2016
182874500003,182874500004,00000000000000666293_00000001379325561805_00039,00000000000000672960_00000001380192780951_00194,RUK_STA_GEN_O  ,99.75,01/08/2016
182877200003,182877200004,00000000000000666603_00000001379326624672_00033,00000000000000672997_00000001380191857595_00264,RUK_STA_GEN_O  ,99.75,01/08/2016
182895900003,182895900004,00000000000000666293_00000001379325562951_00051,00000000000000673379_00000001380195839322_00124,RUK_STA_GEN_O  ,99.75,01/08/2016
182897000003,182897000004,00000000000000666658_00000001379326626913_00028,00000000000000673528_00000001380196232706_00126,RUK_STA_GEN_O  ,99.75,01/08/2016
182914300003,182914300004,00000000000000666296_00000001379338647701_00281,00000000000000672955_00000001380225059858_00429,RUK_STA_GEN_O  ,99.75,01/08/2016
182925600003,182925600004,00000000000000666296_00000001379338651239_00305,00000000000000673309_00000001380225485140_00783,RUK_STA_GEN_O  ,99.75,01/08/2016
182933900003,182933900004,00000000000000666057_00000001379338654906_00355,00000000000000673583_00000001380227672150_01074,RUK_STA_GEN_O  ,99.75,01/08/2016
182937400003,182937400004,00000000000000666598_00000001379338656231_00273,00000000000000673583_00000001380227803504_01082,RUK_STA_GEN_O  ,99.75,01/08/2016
182955400003,182955400004,00000000000000666781_00000001379338661091_00061,00000000000000672978_00000001380226179816_00684,RUK_STA_GEN_O  ,99.75,01/08/2016
182981800003,182981800004,00000000000000665978_00000001379338666654_00368,00000000000000673379_00000001380226552919_00747,RUK_STA_GEN_O  ,99.75,01/08/2016
182992200003,182992200004,00000000000000666088_00000001379338668569_00460,00000000000000673447_00000001380227104038_00735,RUK_STA_GEN_O  ,99.75,01/08/2016
100184000003,100184000004,MIGPRD00000000432890_00000008060041821638_51345,00000000000000672967_00000001380215103771_00389,RUK_ALC_GEN_O  ,105.00,01/08/2016
100610300003,100610300004,MIGPRD00000000437153_00000008060042019623_36480,00000000000000673379_00000001380215249865_00431,RUK_ALC_GEN_O  ,105.00,01/08/2016
100630700003,100630700004,MIGPRD00000000437357_00000008060041657424_55535,00000000000000668485_00000001379590118824_00275,RUK_ALC_GEN_O  ,105.00,01/08/2016
100858400003,100858400004,MIGPRD00000000439634_00000008060041469791_74160,00000000000000672978_00000001380185694533_00039,RUK_ALC_GEN_O  ,105.00,01/08/2016
101778900003,101778900004,00000000000000347783_00000001335795175311_00230,00000000000000671316_00000001380010186071_00034,RUK_ALC_GEN_O  ,105.00,01/08/2016
101952500003,101952500004,MIGPRD00000000450575_00000008060041992763_72450,00000000000000674464_00000001380623649735_00039,RUK_ALC_GEN_O  ,105.00,01/08/2016
102242400003,102242400004,MIGPRD00000000453474_00000008060041774635_30765,00000000000000669526_00000001379785324886_00473,RUK_ALC_GEN_O  ,105.00,01/08/2016
102487300003,102487300004,MIGPRD00000000455923_00000008060041640806_59086,00000000000000667830_00000001379593232219_01241,RUK_ALC_GEN_O  ,105.00,01/08/2016
102647300003,102647300004,MIGPRD00000000457523_00000008060041572477_09532,00000000000000671840_00000001380020244836_00081,RUK_ALC_GEN_O  ,105.00,01/08/2016
102959700003,102959700004,MIGPRD00000000460647_00000008060041491630_88600,00000000000000668005_00000001379594027777_01315,RUK_ALC_GEN_O  ,105.00,01/08/2016
102984100003,102984100004,00000000000000673099_00000001380297052170_00276,00000000000000672990_00000001380314048456_01679,RUK_STA_GEN_O  ,105.00,01/08/2016
103178000003,103178000004,MIGPRD00000000462830_00000008060042145977_95459,00000000000000672967_00000001380215398917_00445,RUK_ALC_GEN_O  ,105.00,01/08/2016
103346200003,103346200004,MIGPRD00000000464512_00000008060042069964_44547,00000000000000671631_00000001380010667439_00078,RUK_ALC_GEN_O  ,105.00,01/08/2016
103814900003,103814900004,MIGPRD00000000469199_00000008060041898922_77059,00000000000000668447_00000001379595074423_00696,RUK_ALC_GEN_O  ,105.00,01/08/2016
104276500003,104276500004,MIGPRD00000000473815_00000008060041372214_93024,00000000000000673954_00000001380624449609_00101,RUK_ALC_GEN_O  ,105.00,01/08/2016
104360800003,104360800004,MIGPRD00000000474659_00000008060041278534_75865,00000000000000668303_00000001379595987134_01171,RUK_ALC_GEN_O  ,105.00,01/08/2016
104370600003,104370600004,MIGPRD00000000474756_00000008060041328673_85057,00000000000000713578_00000001385555615565_00038,RUK_ALC_GEN_O  ,105.00,01/08/2016
104378400003,104378400004,MIGPRD00000000474834_00000008060041407748_92601,00000000000000861134_00000001405427923722_00160,RUK_ALC_GEN_O  ,105.00,01/08/2016
104378400003,104378400004,MIGPRD00000000474834_00000008060041407748_92601,00000000000000861165_00000001405427949595_00172,RUK_ALC_GEN_O  ,105.00,01/08/2016
104378400003,104378400004,MIGPRD00000000474834_00000008060041407748_92601,00000000000000861190_00000001405427937300_00205,RUK_ALC_GEN_O  ,105.00,01/08/2016
104383400003,104383400004,MIGPRD00000000474884_00000008060041467233_97513,00000000000000670481_00000001379856854180_00288,RUK_ALC_GEN_O  ,105.00,01/08/2016
104747100003,104747100004,MIGPRD00000000478521_00000008060041517645_22554,00000000000000668076_00000001379596537163_01035,RUK_ALC_GEN_O  ,105.00,01/08/2016
105041000003,105041000004,00000000000000330819_00000001333095740954_00029,00000000000000668303_00000001379597779327_01248,RUK_ALC_GEN_O  ,105.00,01/08/2016
109384800003,109384800004,00000000000000666531_00000001379325560480_00001,00000000000000673284_00000001380387281799_00612,RUK_STA_GEN_O  ,105.00,01/08/2016
112114600003,112114600004,00000000000000666119_00000001379337320018_00356,00000000000000670180_00000001379869902080_00517,RUK_STA_GEN_O  ,105.00,01/08/2016
135033300003,135033300004,00000000000000666261_00000001379326632985_00187,00000000000000673300_00000001380187974313_00164,RUK_STA_GEN_O  ,105.00,01/08/2016
139796200003,139796200004,00000000000000666155_00000001379325560623_00062,00000000000000673034_00000001380190638855_00164,RUK_STA_GEN_O  ,105.00,01/08/2016
180430900003,180430900004,00000000000000251314_00000001320684286232_00364,00000000000000670475_00000001379846296885_00269,RUK_ALC_GEN_O  ,105.00,01/08/2016
180971700003,180971700004,00000000000000345236_00000001335373909053_00534,00000000000000668076_00000001379605774475_01456,RUK_ALC_GEN_O  ,105.00,01/08/2016
181415600003,181415600004,00000000000000413125_00000001344857080986_00021,00000000000000668474_00000001379606408250_00511,RUK_ALC_GEN_O  ,105.00,01/08/2016
182145600003,182145600004,00000000000000489766_00000001355838945413_00167,00000000000000674299_00000001380629396118_00301,RUK_ALC_GEN_O  ,105.00,01/08/2016
182329500003,182329500004,00000000000000672900_00000001380297054052_00962,00000000000000673528_00000001380315707491_01078,RUK_STA_GEN_O  ,105.00,01/08/2016
182346000003,182346000004,00000000000000535582_00000001362068495473_00259,00000000000000671702_00000001380011385852_00053,RUK_ALC_GEN_O  ,105.00,01/08/2016
182417400003,182417400004,00000000000000551703_00000001364213470573_00062,00000000000000668005_00000001379608156273_02023,RUK_ALC_GEN_O  ,105.00,01/08/2016
182880500003,182880500004,00000000000000666598_00000001379326625342_00019,00000000000000673034_00000001380192216054_00228,RUK_STA_GEN_O  ,105.00,01/08/2016
182890800003,182890800004,00000000000000665971_00000001379325562726_00061,00000000000000672880_00000001380195390130_00108,RUK_STA_GEN_O  ,105.00,01/08/2016
182912900003,182912900004,00000000000000666299_00000001379338647399_00306,00000000000000673298_00000001380226925884_00922,RUK_STA_GEN_O  ,105.00,01/08/2016
182926500003,182926500004,00000000000000666300_00000001379338653191_00397,00000000000000673447_00000001380225542818_00499,RUK_STA_GEN_O  ,105.00,01/08/2016
182949600003,182949600004,00000000000000666288_00000001379338659025_00388,00000000000000672964_00000001380225995417_00592,RUK_STA_GEN_O  ,105.00,01/08/2016
182980100003,182980100004,00000000000000665970_00000001379338664097_00505,00000000000000672964_00000001380226464495_00720,RUK_STA_GEN_O  ,105.00,01/08/2016
182991500003,182991500004,00000000000000665949_00000001379326631995_00245,00000000000000672425_00000001380119516239_00153,RUK_STA_GEN_O  ,105.00,01/08/2016
100939300003,100939300004,MIGPRD00000000440444_00000008060041206622_46708,00000000000000673365_00000001380216435047_00404,RUK_ALC_GEN_O  ,107.63,01/08/2016
104291900003,104291900004,MIGPRD00000000473969_00000008060041461700_07245,00000000000000672964_00000001380217348679_00428,RUK_ALC_GEN_O  ,107.63,01/08/2016
104847700003,104847700004,00000000000000666686_00000001379337327428_00253,00000000000000673447_00000001380225823857_00595,RUK_STA_GEN_O  ,107.63,01/08/2016
136118400003,136118400004,00000000000000665970_00000001379326633207_00266,00000000000000672990_00000001380188996222_00112,RUK_STA_GEN_O  ,107.63,01/08/2016
182996400003,182996400004,00000000000000666155_00000001379338665348_00334,00000000000000672990_00000001380230035254_00886,RUK_STA_GEN_O  ,107.63,01/08/2016
100070000003,100070000004,MIGPRD00000000431750_00000008060041347752_42876,00000000000000670456_00000001379845540964_00224,RUK_ALC_GEN_O  ,108.33,01/08/2016
100192400003,100192400004,MIGPRD00000000432974_00000008060041867756_58763,00000000000000672964_00000001380216208038_00396,RUK_ALC_GEN_O  ,108.33,01/08/2016
101445900003,101445900004,MIGPRD00000000445509_00000008060042051958_10456,00000000000000668447_00000001379591798620_00496,RUK_ALC_GEN_O  ,108.33,01/08/2016
101866900003,101866900004,MIGPRD00000000449719_00000008060041797072_89515,00000000000000669392_00000001379785282152_00437,RUK_ALC_GEN_O  ,108.33,01/08/2016
102297000003,102297000004,00000000000000673141_00000001380297052077_00401,00000000000000673528_00000001380313481532_00994,RUK_STA_GEN_O  ,108.33,01/08/2016
102342500003,102342500004,MIGPRD00000000454475_00000008060041201002_23931,00000000000000672976_00000001380216717995_00486,RUK_ALC_GEN_O  ,108.33,01/08/2016
102893900003,102893900004,00000000000000649782_00000001377173023042_00075,00000000000000667807_00000001379593902869_01044,RUK_ALC_GEN_O  ,108.33,01/08/2016
103272600003,103272600004,MIGPRD00000000463776_00000008060041399187_81053,00000000000000672976_00000001380550342596_01700,RUK_ALC_GEN_O  ,108.33,01/08/2016
103808200003,103808200004,MIGPRD00000000469132_00000008060041385913_71178,00000000000000673379_00000001380215578291_00467,RUK_ALC_GEN_O  ,108.33,01/08/2016
103911400003,103911400004,MIGPRD00000000470164_00000008060041825132_62645,00000000000000669710_00000001379785420618_00813,RUK_ALC_GEN_O  ,108.33,01/08/2016
104107800003,104107800004,00000000000000666300_00000001379337330532_00342,00000000000000673309_00000001380225694776_00803,RUK_STA_GEN_O  ,108.33,01/08/2016
104333200003,104333200004,MIGPRD00000000474382_00000008060042138859_49347,00000000000000668010_00000001379595809148_00647,RUK_ALC_GEN_O  ,108.33,01/08/2016
104513700003,104513700004,MIGPRD00000000476187_00000008060041482190_15462,00000000000000670146_00000001379844984629_00206,RUK_ALC_GEN_O  ,108.33,01/08/2016
104656400003,104656400004,MIGPRD00000000477614_00000008060041659570_36845,00000000000000668485_00000001379596509007_00466,RUK_ALC_GEN_O  ,108.33,01/08/2016
104833800003,104833800004,MIGPRD00000000479388_00000008060041435346_03653,00000000000000670173_00000001379857007507_00447,RUK_ALC_GEN_O  ,108.33,01/08/2016
104975300003,104975300004,MIGPRD00000000480800_00000008060041644367_41382,00000000000000672964_00000001380217398885_00444,RUK_ALC_GEN_O  ,108.33,01/08/2016
105277500003,105277500004,00000000000000672924_00000001380297053255_00395,00000000000000673298_00000001380314983882_01411,RUK_STA_GEN_O  ,108.33,01/08/2016
105441000003,105441000004,MIGPRD00000000485460_00000008060041805186_58859,00000000000000670469_00000001379857185117_00281,RUK_ALC_GEN_O  ,108.33,01/08/2016
105684700003,105684700004,MIGPRD00000000487897_00000008060042120474_83587,00000000000000667793_00000001379599347501_01590,RUK_ALC_GEN_O  ,108.33,01/08/2016
103132100003,103132100004,MIGPRD00000000462371_00000008060041956329_52510,00000000000000673622_00000001380552364926_01320,RUK_ALC_GEN_O  ,110.25,01/08/2016
103479400003,103479400004,00000000000000666088_00000001379337318369_00235,00000000000000670180_00000001379868157558_00509,RUK_STA_GEN_O  ,110.25,01/08/2016
105452200003,105452200004,MIGPRD00000000485572_00000008060042122111_68902,00000000000000670456_00000001379857212855_00495,RUK_ALC_GEN_O  ,110.25,01/08/2016
105842400003,105842400004,MIGPRD00000000489474_00000008060042016756_19770,00000000000000670494_00000001379857411176_00564,RUK_ALC_GEN_O  ,110.25,01/08/2016
103057800003,103057800004,00000000000000666686_00000001379337312248_00223,00000000000000670189_00000001379866768618_00596,RUK_STA_GEN_O  ,126.00,01/08/2016
103426500003,103426500004,MIGPRD00000000465315_00000008060041497037_10896,00000000000000679344_00000001381498238864_00693,RUK_ALC_GEN_O  ,126.00,01/08/2016
182910000003,182910000004,00000000000000666184_00000001379325563202_00125,00000000000000672378_00000001380110959091_00208,RUK_STA_GEN_O  ,126.00,01/08/2016
100613400003,100613400004,00000000000000666104_00000001379337316025_00309,00000000000000670494_00000001379854352007_00404,RUK_STA_GEN_O  ,131.25,01/08/2016
100710400003,100710400004,00000000000000666658_00000001379337316040_00188,00000000000000670180_00000001379854523250_00284,RUK_STA_GEN_O  ,131.25,01/08/2016
182791300003,182791300004,00000000000000665971_00000001379326619769_00096,00000000000000673284_00000001380393015123_00768,RUK_STA_GEN_O  ,131.25,01/08/2016
100786700003,100786700004,MIGPRD00000000438918_00000008060042004354_07715,00000000000000673945_00000001380619814703_00125,RUK_ALC_GEN_O  ,157.50,01/08/2016
100823800003,100823800004,MIGPRD00000000439288_00000008060042002049_41998,00000000000000672476_00000001380102133459_00017,RUK_ALC_GEN_O  ,157.50,01/08/2016
100889800003,100889800004,MIGPRD00000000439948_00000008060041301041_02471,00000000000000669454_00000001379773567652_00762,RUK_ALC_GEN_O  ,157.50,01/08/2016
102525500003,102525500004,MIGPRD00000000456305_00000008060041217609_97336,00000000000000667743_00000001379593318643_01111,RUK_ALC_GEN_O  ,157.50,01/08/2016
103221400003,103221400004,MIGPRD00000000463264_00000008060042045583_35744,00000000000000674257_00000001380623730383_00244,RUK_ALC_GEN_O  ,157.50,01/08/2016
104918900003,104918900004,00000000000000665982_00000001379340599759_00246,00000000000000670469_00000001379857058504_00261,RUK_STA_GEN_O  ,157.50,01/08/2016
135554400003,135554400004,00000000000000666697_00000001379337305518_00110,00000000000000679936_00000001381485057660_00612,RUK_STA_GEN_O  ,157.50,01/08/2016
138772500003,138772500004,00000000000000327148_00000001332503268400_00028,00000000000000667807_00000001379600149076_01349,RUK_ALC_GEN_O  ,157.50,01/08/2016
182895800003,182895800004,00000000000000666155_00000001379325564146_00086,00000000000000672978_00000001380195749412_00110,RUK_STA_GEN_O  ,178.50,01/08/2016
182876500003,182876500004,00000000000000666146_00000001379326624394_00047,00000000000000673298_00000001380398264849_02155,RUK_STA_GEN_O  ,262.50,01/08/2016
