Sky Reference Number - Outlet,Total Weighting,Territory Code
101599900004,0,24
101600100004,30,2
101600500004,0,24
101601700004,0,10
101603300004,5,44
101603700004,30,30
101604000004,10,35
101605000004,9998,49
101610200004,10,8
101611500004,27,41
101612600004,30,28
101615300004,7,28
101616200004,30,30
101616800004,0,38
101618300004,30,24
101621000004,20,3
101628800004,32,8
101629700004,10,2
101630700004,10,1
101636000004,20,22
101636400004,12,43
101638100004,10,33
101638400004,30,27
101638800004,0,16
101639000004,10,11
101640800004,10,1
101641800004,30,25
101644400004,10,27
101644900004,20,6
101645600004,30,44
101645800004,30,2
101648200004,30,12
101649300004,30,1
101649600004,30,16
101651900004,15,31
101653200004,30,13
101653600004,20,4
101655400004,30,33
101656600004,40,2
101657800004,9999,40
101658200004,0,12
101658300004,30,32
101661800004,0,12
101663800004,10,17
101664100004,30,26
101664300004,9999,12
101665200004,37,15
101665900004,9999,4
101666900004,40,38
101667300004,10,35
101669300004,25,44
101675500004,10,2
101678300004,15,21
101678800004,37,16
101681700004,9999,25
101686300004,40,15
101687800004,25,31
101689900004,30,37
101691500004,9999,2
101693300004,30,15
101694000004,30,25
101695100004,20,16
101695600004,10,9
101700600004,0,24
101700800004,30,6
101703800004,0,25
101704900004,20,22
101705700004,30,8
101706500004,15,21
101706900004,37,23
101708000004,15,11
101708100004,0,30
101708800004,0,26
101709700004,25,39
101709800004,5,41
101710900004,0,12
101712500004,10,8
101713100004,30,25
101713700004,40,4
101716400004,47,39
101719600004,10,22
101722200004,40,17
101723800004,30,14
101725200004,25,9
101726600004,37,36
101726700004,30,25
101726800004,37,44
101728000004,20,17
101728600004,20,30
101728800004,10,21
101728900004,30,40
101729900004,5,28
101730300004,20,3
101731200004,10,5
101731700004,30,9
101733800004,30,21
101735000004,35,25
101735300004,30,8
101736000004,20,29
101737500004,10,2
101738100004,0,2
101738300004,10,19
101738700004,30,16
101739500004,20,38
101739900004,30,44
101740300004,40,4
101741300004,25,22
101741400004,30,33
101744800004,40,20
101745900004,30,41
101748400004,9999,39
101750600004,10,8
101751800004,40,39
101752100004,30,1
101756200004,30,12
101756500004,0,23
101757800004,37,41
101761900004,30,3
101765900004,30,13
101767500004,50,38
101769000004,30,39
101769400004,0,20
101770000004,35,22
101773200004,30,6
101773400004,0,3
101776400004,9999,15
101777200004,40,3
101777400004,9999,10
101779000004,10,10
101781400004,30,34
101782300004,30,14
101784700004,0,36
101786200004,9999,2
101790800004,32,41
101795800004,10,8
101797900004,20,24
101799300004,32,42
101800700004,30,39
101801400004,30,10
101802100004,40,14
101802600004,25,37
101804900004,20,33
101807100004,30,8
101807700004,9999,4
101812500004,25,44
101812600004,0,33
101814800004,0,41
101814900004,20,24
101816100004,25,1
101816800004,0,11
101818800004,30,1
101821500004,10,32
101822200004,20,16
101822800004,0,41
101825600004,0,2
101827000004,0,17
101830200004,0,22
101831400004,20,16
101832400004,25,15
101832600004,10,29
101835400004,25,20
101840700004,30,30
101845600004,0,25
101846700004,7,21
101849000004,9999,2
101852000004,20,14
101853300004,20,44
101856000004,20,35
101856900004,20,30
101857300004,9998,49
101860600004,30,6
101861000004,15,2
101862300004,22,28
101864200004,10,38
101866100004,0,30
101866400004,0,12
101866700004,25,3
101867300004,40,28
101870100004,30,33
101871300004,47,22
101876700004,27,33
101876800004,0,3
101877200004,0,3
101877300004,7,11
101881800004,20,41
101882000004,0,8
101882800004,20,27
101883300004,10,28
101884100004,10,20
101885200004,37,15
101885400004,40,11
101886800004,0,5
101887100004,30,33
101888400004,10,9
101889300004,0,42
101890600004,10,6
101891800004,20,12
101893200004,20,37
101894000004,0,38
101895600004,20,4
101896900004,17,32
101898000004,10,6
101898400004,10,1
101898600004,20,36
101898900004,20,8
101899300004,20,17
101902500004,10,4
101902800004,10,25
101906400004,25,7
101908300004,20,8
101910200004,10,14
101911300004,0,25
101911500004,20,3
101913400004,0,41
101915000004,0,41
101917500004,20,3
101918500004,0,2
101921700004,30,43
101922500004,20,38
101924000004,17,17
101925000004,20,5
101925300004,0,23
101927100004,0,19
101927400004,0,38
101931100004,15,39
101931600004,0,22
101933200004,0,6
101933800004,0,8
101935100004,0,24
101937400004,0,11
101938200004,10,41
101939000004,37,12
101939300004,30,25
101943700004,37,36
101943900004,10,40
101944100004,10,38
101944200004,0,29
101944300004,20,2
101946300004,0,1
101946600004,20,5
101949100004,0,12
101950600004,20,4
101951100004,10,38
101951900004,30,25
101957700004,0,42
101959000004,0,41
101960700004,0,21
101964400004,0,3
101965600004,40,41
101967300004,10,23
101967600004,40,36
101968000004,20,41
101968600004,10,1
101969000004,20,15
101972900004,30,26
101973100004,10,18
101973800004,30,28
101975900004,0,20
101977300004,30,23
101977900004,10,41
101980100004,37,38
101988400004,10,42
101988700004,0,41
101989300004,25,7
101990600004,20,2
101990700004,30,15
101991200004,20,24
101991900004,10,9
101994500004,30,36
101995500004,35,36
101997900004,40,37
102002100004,0,17
102004400004,9999,12
102006500004,25,7
102009000004,37,38
102009100004,10,8
102010100004,35,14
102011200004,30,12
102012000004,30,22
102015300004,30,33
102016000004,0,4
102018200004,20,41
102019700004,47,30
102023200004,0,39
102026300004,20,43
102026900004,17,1
102030100004,20,22
102031700004,25,43
102032700004,15,18
102037400004,10,31
102040900004,20,25
102043000004,40,5
102043200004,47,39
102049900004,10,27
102050100004,30,15
102051400004,20,9
102051500004,15,17
102052100004,0,7
102053100004,0,26
102055000004,40,21
102055700004,30,14
102057500004,0,2
102062800004,30,41
102063000004,0,41
102066000004,0,13
102070200004,0,23
102070300004,30,2
102072500004,9999,12
102072800004,40,13
102073800004,47,30
102074600004,10,31
102078000004,40,11
102078200004,17,36
102078400004,10,12
102083200004,9999,5
102083700004,30,20
102083900004,10,4
102084500004,20,40
102084600004,20,10
102084900004,30,8
102085900004,30,19
102087700004,40,23
102088600004,30,22
102092600004,10,32
102093400004,30,3
102094000004,30,26
102095800004,20,16
102096200004,30,32
102099100004,20,32
102100200004,30,5
102108800004,37,9
102111900004,10,33
102113200004,20,29
102113600004,9999,37
102114200004,0,13
102114800004,25,23
102115500004,30,4
102118400004,30,44
102120500004,40,38
102120800004,10,1
102121100004,30,40
102123900004,20,2
102125200004,25,14
102125300004,0,19
102125400004,30,32
102127700004,40,44
102128000004,5,35
102129000004,30,15
102129300004,32,25
102130600004,10,28
102131400004,0,5
102131500004,30,35
102132600004,0,17
102132800004,0,17
102133300004,9999,2
102133400004,25,4
102134600004,0,1
102135800004,30,2
102138700004,37,30
102139200004,10,3
102141100004,0,24
102141500004,20,28
102142700004,25,39
102143000004,37,38
102143300004,25,17
102143600004,40,9
102144300004,20,9
102144700004,50,4
102145200004,30,43
102146100004,40,2
102147400004,30,22
102150600004,9999,22
102151400004,0,23
102151700004,25,23
102151800004,20,5
102152100004,25,37
102153400004,0,24
102153900004,10,34
102154600004,0,2
102155800004,30,30
102156200004,10,4
102157900004,37,40
102158600004,30,15
102160400004,30,10
102161500004,10,22
102161700004,9999,4
102163300004,37,35
102163600004,30,30
102164500004,40,22
102164600004,10,5
102165500004,30,37
102166500004,40,15
102167000004,30,44
102167400004,30,41
102168000004,30,4
102168300004,9999,3
102169000004,30,15
102169200004,35,44
102169500004,9998,29
102171200004,37,43
102173600004,30,2
102173900004,0,39
102175700004,37,11
102177800004,17,26
102178400004,0,5
102178500004,25,35
102178800004,30,20
102180300004,47,8
102181700004,9999,1
102182000004,0,15
102184700004,25,9
102185300004,35,1
102186700004,30,30
102188600004,0,44
102194900004,40,5
102195100004,12,16
102195800004,20,11
102196000004,9999,1
102197300004,42,15
102198800004,30,35
102199100004,17,15
102201400004,20,30
102205900004,0,2
102208100004,20,9
102208800004,37,43
102208900004,25,36
102209800004,10,40
102210200004,20,29
102212200004,0,33
102212300004,10,22
102212400004,15,39
102212500004,5,26
102213100004,0,24
102216100004,0,23
102217600004,0,38
102217900004,30,37
102219000004,30,34
102220600004,30,1
102222300004,25,13
102223800004,0,15
102225200004,30,3
102229400004,30,3
102231000004,27,30
102231400004,5,4
102234700004,30,14
102236500004,9999,4
102240300004,37,14
102241000004,30,1
102246200004,0,30
102251000004,40,23
102253500004,20,21
102254000004,9999,4
102254500004,25,35
102255600004,9999,1
102256000004,30,8
102257400004,35,37
102258800004,30,2
102259800004,0,26
102259900004,0,12
102260000004,0,24
102260100004,40,25
102262000004,0,25
102265100004,0,39
102266600004,30,4
102267800004,20,42
102268400004,20,9
102268600004,30,1
102272700004,40,3
102273300004,37,40
102273700004,10,13
102275300004,0,38
102278500004,10,6
102280400004,0,23
102280900004,30,33
102282000004,9999,48
102283000004,15,3
102283100004,40,40
102283400004,30,22
102283700004,30,39
102284300004,20,26
102285500004,30,17
102286200004,40,25
102288000004,30,3
102288100004,40,33
102288700004,15,15
102291400004,10,6
102293500004,30,14
102294300004,10,3
102294900004,37,9
102296300004,20,16
102298400004,42,36
102299600004,30,23
102302500004,20,23
102302800004,0,26
102304500004,30,33
102306300004,35,38
102306700004,20,35
102307000004,0,28
102308400004,2,42
102312300004,32,33
102319000004,9999,4
102319300004,27,21
102320200004,5,23
102320300004,25,8
102321500004,9998,1
102324000004,10,35
102324600004,25,40
102327000004,30,5
102330300004,9999,1
102331300004,0,4
102333100004,5,43
102336300004,0,6
102336500004,0,3
102339700004,0,9
102340500004,20,22
102341400004,25,35
102343100004,5,5
102345000004,30,8
102347700004,30,36
102349300004,15,10
102349700004,17,38
102351600004,0,27
102355900004,30,25
102357100004,7,12
102358700004,25,19
102360000004,0,22
102360800004,10,36
102361100004,30,22
102361800004,7,19
102363900004,25,4
102365400004,7,29
102370200004,0,25
102371000004,20,30
102371300004,5,38
102372000004,30,5
102373200004,0,30
102374200004,32,38
102375100004,30,8
102376200004,15,40
102376400004,15,16
102376500004,30,8
102377700004,32,33
102380000004,0,39
102384900004,45,29
102385600004,10,19
102386200004,0,16
102386500004,0,32
102390300004,35,44
102394000004,25,33
102396200004,0,40
102398700004,40,3
102402600004,30,14
102410200004,0,41
102410300004,0,11
102410800004,30,31
102412200004,10,41
102413500004,0,5
102415400004,25,1
102421400004,0,6
102422800004,30,30
102426200004,0,5
102429700004,30,28
102431900004,10,32
102433300004,40,29
102434300004,30,5
102434700004,20,24
102434800004,9999,1
102437100004,0,21
102438500004,20,41
102441300004,44,17
102442000004,0,42
102442300004,20,40
102442800004,30,22
102443500004,40,44
102444200004,20,8
102444700004,30,36
102444800004,50,3
102445400004,20,7
102447700004,25,35
102449300004,30,31
102452300004,20,24
102454200004,10,40
102454500004,9998,3
102455200004,30,35
102455300004,30,41
102455500004,30,5
102458600004,0,24
102462200004,7,9
102463000004,7,26
102463700004,37,15
102464500004,32,35
102464700004,27,15
102466700004,25,26
102467600004,30,8
102474300004,37,36
102475400004,5,3
102478100004,0,10
102480200004,10,35
102480400004,20,4
102483600004,0,22
102486000004,20,40
102488900004,30,22
102489000004,0,1
102489800004,20,22
102490100004,10,24
102493600004,0,18
102494200004,10,37
102495200004,10,24
102495600004,10,8
102495800004,20,7
102496100004,0,2
102497500004,10,42
102498100004,20,26
102499600004,10,41
102500200004,10,4
102500400004,9999,17
102501300004,10,43
102501800004,20,40
102502200004,27,32
102503300004,0,12
102504700004,10,1
102507200004,2,17
102507700004,0,6
102509200004,10,43
102510500004,10,41
102510600004,30,37
102511700004,0,22
102512300004,10,1
102517400004,0,24
102518000004,20,33
102518200004,25,44
102524100004,30,39
102524900004,20,17
102527800004,10,21
102528300004,0,23
102529300004,30,2
102529700004,25,20
102529800004,0,13
102531700004,0,36
102537200004,30,1
102537500004,0,39
102539300004,45,22
102541400004,0,5
102543600004,20,22
102544000004,0,43
102545000004,30,4
102547200004,20,42
102553900004,12,43
102554200004,30,22
102554400004,30,5
102557100004,37,39
102557200004,40,30
102557400004,0,39
102560500004,30,41
102560700004,20,16
102562300004,0,1
102564500004,10,39
102564800004,20,23
102565300004,0,21
102566000004,30,3
102568300004,0,10
102569800004,0,29
102570100004,40,8
102572300004,17,12
102573600004,0,38
102580900004,9999,4
102582500004,0,34
102583200004,10,43
102584400004,9998,25
102586600004,10,22
102588400004,10,25
102588600004,0,30
102588900004,0,43
102590000004,30,19
102592200004,9999,1
102593700004,0,12
102594400004,20,31
102595000004,30,22
102595400004,0,19
102595800004,0,41
102600000004,0,20
102600800004,25,22
102602300004,17,40
102603000004,30,3
102603200004,22,39
102605300004,30,2
102605900004,0,35
102608200004,0,37
102610700004,30,36
102611200004,19,33
102611600004,20,43
102612900004,30,39
102614800004,20,17
102615800004,30,23
102616300004,30,20
102616700004,0,31
102618300004,0,25
102618900004,10,31
102619400004,9999,2
102623100004,0,24
102623700004,40,28
102624800004,0,30
102625500004,0,7
102625700004,20,3
102625900004,37,41
102626800004,25,28
102629000004,40,2
102630200004,30,41
102631300004,30,38
102635300004,37,27
102635800004,10,41
102640400004,10,27
102641800004,10,38
102642500004,15,4
102645700004,37,41
102645900004,15,11
102646300004,25,33
102648400004,30,27
102651400004,30,39
102652300004,20,35
102652400004,0,36
102655300004,30,3
102656600004,40,2
102656900004,30,29
102657800004,0,10
102659000004,0,39
102659100004,40,17
102660700004,20,43
102661400004,9999,4
102663400004,7,25
102664900004,0,41
102666100004,20,4
102670700004,40,7
102673200004,0,5
102673900004,30,3
102680100004,40,21
102680200004,0,22
102684900004,20,6
102686100004,30,15
102688100004,27,38
102688300004,9999,2
102691700004,0,4
102692100004,30,28
102692600004,9999,23
102693800004,9999,2
102696300004,25,42
102697800004,0,24
102697900004,9999,29
102699000004,15,24
102702500004,10,26
102706100004,25,2
102707200004,30,28
102710600004,30,44
102711600004,0,27
102711900004,0,41
102712700004,35,43
102713700004,5,41
102713800004,30,1
102714400004,40,26
102715000004,17,36
102720100004,25,41
102720900004,30,44
102722800004,30,8
102723500004,30,39
102723700004,20,29
102724100004,30,37
102724900004,0,33
102728300004,9999,25
102728600004,30,25
102729100004,30,10
102733200004,40,8
102733600004,20,22
102733900004,10,16
102734000004,25,17
102735300004,0,41
102739300004,30,5
102742800004,20,29
102745000004,40,22
102745300004,10,38
102748800004,20,9
102751500004,37,23
102753300004,30,1
102753400004,25,21
102755400004,30,1
102755600004,25,2
102755700004,40,25
102756900004,30,8
102757400004,0,7
102757800004,37,15
102758800004,30,23
102759200004,17,14
102759500004,0,35
102760200004,40,20
102762500004,30,14
102763700004,0,23
102764000004,10,28
102765300004,10,23
102766300004,0,25
102766700004,0,32
102767100004,20,22
102769300004,30,22
102769700004,25,37
102770600004,20,38
102771000004,9999,4
102771700004,40,29
102776700004,30,44
102777200004,10,2
102780400004,30,15
102780500004,20,8
102782300004,20,3
102782700004,30,33
102783400004,30,42
102784200004,10,20
102785900004,9999,1
102788800004,30,13
102789200004,30,22
102792100004,40,33
102793400004,37,39
102794200004,10,8
102796500004,20,44
102796900004,0,5
102803300004,30,14
102804400004,40,31
102805700004,0,27
102806100004,47,39
102806200004,30,28
102808800004,47,37
102813000004,7,26
102813700004,7,26
102816400004,17,20
102818000004,10,22
102822100004,30,6
102822900004,30,7
102827000004,25,40
102828300004,0,14
102830400004,35,36
102831800004,20,33
102833800004,30,9
102837200004,7,38
102839000004,0,15
102840000004,40,22
102846800004,0,3
102847500004,30,7
102847700004,37,24
102852300004,37,30
102854700004,10,12
102856000004,9999,1
102857000004,37,22
102858700004,27,33
102859500004,30,29
102860200004,30,9
102865200004,35,15
102866100004,10,21
102866300004,20,8
102867500004,40,35
102871800004,40,44
102872400004,25,31
102874300004,25,33
102876600004,0,5
102876900004,40,17
102877600004,30,23
102878400004,20,25
102881500004,40,42
102883800004,15,20
102885000004,30,12
102885600004,20,2
102886200004,40,35
102886500004,15,18
102888200004,32,23
102888500004,10,2
102889900004,32,30
102890300004,24,1
